scope_total_x,pred,GS-score,Unnamed: 0,X.1,Country,year,ISIN,X,scope1,scope2,scope3,scope_total_y,CURRENCY,Rev,Emp,TA,NPPE,INTAN,Debt_comm_eq,Capex,PPEG,Dprc,Accr,S_pillar,E_pillar,G_pillar,NCFOA,Debt_TotCap,GMAR,OIBD,OI,NS_WC,iso,FuelInten,Income.group,CO2_imp,ggroup,gind,gsector,gsubind,naics,naicsh
12.712890247898626,10.959317173556325,0.0,132,132,AUSTRIA,2011,AT00000VIE62,14,,,,332000.0,E,581997.0,4501.0,2150158.0,1692541.0,15286.0,111.11,173668.0,2646261.0,60075.0,,35.97,31.09,33.38,178913.0,52.58,84.66,194377.0,132287.0,-5.7,AT,  17.2,High income,National,2030.0,203050.0,20.0,20305010.0,48811.0,48811.0
14.310206799800381,14.374265820247254,0.06615532186814474,133,133,AUSTRIA,2019,AT0000644505,42,1100000.0,530000.0,1920000.0,1640000.0,E,2105231.0,7036.0,3114115.0,1634974.0,28221.0,64.88,257595.0,3837710.0,166959.0,,51.72,43.89,47.98,244615.0,38.72,36.51,249665.0,95559.0,2.64,AT,  17.2,High income,National,1510.0,151010.0,15.0,15101010.0,325220.0,325221.0
10.101067111719063,10.773717082369837,0.9594228599091595,134,134,AUSTRIA,2019,AT00000FACC2,12,10123.0,14246.0,,24369.0,E,798043.0,3371.0,736969.0,181616.0,22096.0,91.44,35068.0,330058.0,18794.0,,70.04,36.53,43.54,37201.0,47.76,9.44,52459.0,29905.0,6.43,AT,  17.2,High income,National,2010.0,201010.0,20.0,20101010.0,3364.0,3364.0
9.607047238410448,11.21471637856401,3.991163955376375,143,143,AUSTRIA,2018,AT0000946652,149,,,,14869.2,E,420210.0,1646.0,875008.0,144703.0,199195.0,82.58,31962.0,503646.0,49268.0,,41.39,55.19,40.56,33377.0,45.19,34.65,113835.0,66948.0,1.56,AT,  16.7,High income,National,1010.0,101010.0,10.0,10101020.0,333132.0,333132.0
14.375126345899696,13.884223619996826,0.0,145,145,AUSTRIA,2018,AT0000644505,41,1150000.0,600000.0,1520000.0,1750000.0,E,2176013.0,6839.0,2625835.0,1495340.0,21334.0,31.55,238757.0,3545600.0,147241.0,,53.91,41.07,53.89,280035.0,23.4,38.25,332704.0,194174.0,4.9,AT,  16.7,High income,National,1510.0,151010.0,15.0,15101010.0,325220.0,325221.0
11.121170935845253,12.30671660322412,2.2724720155877165,148,148,AUSTRIA,2020,AT0000APOST4,167,58126.0,9461.0,47923.0,67587.0,E,2189200.0,22966.0,2632200.0,1137200.0,158300.0,140.99,153100.0,1985200.0,142200.0,,66.11,71.9,71.9,729900.0,57.46,66.81,246000.0,108100.0,-22.71,AT,  16.4,High income,National,2030.0,203010.0,20.0,20301010.0,492110.0,492110.0
11.047519251395098,11.060553486976799,0.013119551503268208,156,156,AUSTRIA,2018,AT0000APOST4,165,54032.0,8756.0,29573.0,62788.0,E,1958500.0,20545.0,1603600.0,652800.0,83200.0,1.48,102100.0,1317500.0,94500.0,,67.98,66.29,69.22,303300.0,1.45,73.73,219600.0,141800.0,13.75,AT,  16.7,High income,National,2030.0,203010.0,20.0,20301010.0,492110.0,492110.0
13.730843340375754,12.132442016905184,0.0,157,157,AUSTRIA,2019,AT000AGRANA3,175,,,,918818.0,E,2443048.0,9191.0,2377098.0,864221.0,276740.0,31.41,132528.0,2288631.0,96636.0,,54.26,35.42,43.13,142289.0,23.1,26.49,129070.0,33152.0,4.44,AT,  17.2,High income,National,3020.0,302020.0,30.0,30202030.0,31131.0,31131.0
11.30215504971916,11.922920968671647,0.860352375457327,159,159,AUSTRIA,2008,AT0000APOST4,158,,,,80996.0,E,2441400.0,27002.0,1815400.0,725900.0,276200.0,19.88,96800.0,1359600.0,90400.0,,32.91,25.99,50.48,249700.0,16.58,18.12,242700.0,138000.0,59.4,AT,  17.0,High income,National,2030.0,203010.0,20.0,20301010.0,492110.0,492110.0
11.147065611454423,11.567835211423636,0.5231333080174534,164,164,AUSTRIA,2010,AT0000APOST4,160,46871.0,22489.0,17708.0,69360.0,E,2351100.0,24969.0,1665200.0,610900.0,242700.0,11.45,65700.0,1289500.0,80700.0,0.0,50.66,32.87,71.01,178500.0,10.27,63.31,172200.0,79600.0,22.92,AT,  18.2,High income,National,2030.0,203010.0,20.0,20301010.0,492110.0,492110.0
