Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
BANK POLSKA KASA OPIEKI - Social Pillar Score,PLPEKAO00016(SOSCORE),NA,28.24,26.63,33.04,34.13,46.76,41.66,36.66,43.1,38.91,66.04,70.37,72.26,68.98
BANK POLSKA KASA OPIEKI - Governance Pillar Score,PLPEKAO00016(CGSCORE),NA,72.78,68,84.11,76.68,69.89,81.49,77.01,73.11,67.88,54.41,67.9,71.42,64.95
BANKINTER 'R' - Environment Pillar Score,ES0113679I37(ENSCORE),NA,47.84,46.16,80.47,78.91,89.71,89.61,89.98,90.81,90.28,84.98,83.12,82.35,80.05
BANKINTER 'R' - Social Pillar Score,ES0113679I37(SOSCORE),NA,82.05,79.4,72.84,67.67,64.74,66.71,59.78,59.46,63.94,65.48,64.38,64.57,73.82
BANKINTER 'R' - Governance Pillar Score,ES0113679I37(CGSCORE),NA,88.33,94.89,93.63,91.81,90,70.47,87.67,84.55,85.15,86.93,93.66,91.38,73.54
BARCO NEW - Environment Pillar Score,BE0974362940(ENSCORE),NA,35.86,29.62,21.98,17.18,16.47,21.31,27.78,44.51,61.11,62.5,66.09,69.59,72.25
BARCO NEW - Social Pillar Score,BE0974362940(SOSCORE),NA,35.7,29.72,30.56,43.33,65.2,55.57,60.1,58.24,64.61,78.77,80.74,79.06,77.54
BARCO NEW - Governance Pillar Score,BE0974362940(CGSCORE),NA,49.1,57.9,23.21,26.54,39.73,45.52,48.64,29.25,32.65,52.13,65.35,47.85,46.75
BASF - Environment Pillar Score,DE000BASF111(ENSCORE),NA,79.16,77.55,87.03,87.45,87.4,89.4,90.03,91.61,88.97,89.94,91.21,92.19,94.83
BASF - Social Pillar Score,DE000BASF111(SOSCORE),NA,69.65,86.34,89.81,87.37,90.41,89.41,91.89,84.17,80.26,78.67,91.92,92.84,91.96
BASF - Governance Pillar Score,DE000BASF111(CGSCORE),NA,80.9,84.07,86.58,85.06,76.94,76.14,80.36,87.47,79.5,79.69,83.42,78.61,78.83
BASIC-FIT - Environment Pillar Score,NL0011872650(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,5.93,8.69
BASIC-FIT - Social Pillar Score,NL0011872650(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.97,39.66,39.51
BASIC-FIT - Governance Pillar Score,NL0011872650(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.36,31.57,36.93
BASLER - Environment Pillar Score,DE0005102008(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.36,12.92,12.87
BASLER - Social Pillar Score,DE0005102008(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.63,47.97,44.74
BASLER - Governance Pillar Score,DE0005102008(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.29,41.06,55.75
BASWARE - Environment Pillar Score,FI0009008403(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.26,19.05
BASWARE - Social Pillar Score,FI0009008403(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.82,39.7
BASWARE - Governance Pillar Score,FI0009008403(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.15,63.42
BAVARIAN NORDIC - Environment Pillar Score,DK0015998017(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.82,37.02,NA
BAVARIAN NORDIC - Social Pillar Score,DK0015998017(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.75,29.2,NA
BAVARIAN NORDIC - Governance Pillar Score,DK0015998017(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.28,82.21,NA
BAWAG GROUP - Environment Pillar Score,AT0000BAWAG2(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,8.53,73.56,74.63
BAWAG GROUP - Social Pillar Score,AT0000BAWAG2(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,58.53,67.79,70.71
BAWAG GROUP - Governance Pillar Score,AT0000BAWAG2(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.74,47.44,38.08,60.67
BAYER - Environment Pillar Score,DE000BAY0017(ENSCORE),NA,80.83,78.92,77.68,79.09,80.67,80.81,78.51,80.55,79.94,80.51,83.59,85.54,81.91
BAYER - Social Pillar Score,DE000BAY0017(SOSCORE),NA,90.34,88.2,91.35,90.81,90.93,92.16,94.65,93.81,96.01,96.59,96.01,96.51,96.39
BAYER - Governance Pillar Score,DE000BAY0017(CGSCORE),NA,62.56,51.43,60.16,56.59,45.75,48.1,38.29,43.8,64.54,67.43,82.06,79.77,80.17
BAYWA - Environment Pillar Score,DE0005194062(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.77,70.63,75.09
BAYWA - Social Pillar Score,DE0005194062(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.64,41.67,57.37
BAYWA - Governance Pillar Score,DE0005194062(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.11,38.05,55.6
BBV.ARGENTARIA - Environment Pillar Score,ES0113211835(ENSCORE),NA,92.81,96.53,93.41,91.77,91.12,91.88,92.85,94.74,94.67,86.67,85.76,84.81,93.56
BBV.ARGENTARIA - Social Pillar Score,ES0113211835(SOSCORE),NA,89.09,89.15,84.5,82.41,81.25,80.7,84.92,90.98,87.31,89.97,85.68,81.66,80.44
BBV.ARGENTARIA - Governance Pillar Score,ES0113211835(CGSCORE),NA,80.35,78.8,76.37,83.99,81.81,86.13,88.24,87.13,86.59,90.82,88.81,80.05,77.59
BE SEMICONDUCTOR - Environment Pillar Score,NL0012866412(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.28,52.79,54.2,60.32
BE SEMICONDUCTOR - Social Pillar Score,NL0012866412(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.28,53.01,64.96,82.51
BE SEMICONDUCTOR - Governance Pillar Score,NL0012866412(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.24,76.24,74.36,58.61
BECHTLE - Environment Pillar Score,DE0005158703(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,31.5,40,39.54
BECHTLE - Social Pillar Score,DE0005158703(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.89,48.1,75.81,74.66
BECHTLE - Governance Pillar Score,DE0005158703(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.65,21.16,26.67,33.71
BEFESA - Environment Pillar Score,LU1704650164(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.99,60.28,60.48
BEFESA - Social Pillar Score,LU1704650164(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.15,90.67,85.36
BEFESA - Governance Pillar Score,LU1704650164(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.52,51.57,45.9
BEFIMMO - Environment Pillar Score,BE0003678894(ENSCORE),NA,12.41,27.59,64.72,71.91,72.27,74.89,80.34,81.8,81.37,86.49,85.03,84.85,94.09
BEFIMMO - Social Pillar Score,BE0003678894(SOSCORE),NA,27.53,36.26,33.34,21.68,37.35,35.03,37.62,38.13,38.91,50.69,62.14,61.57,59.98
BEFIMMO - Governance Pillar Score,BE0003678894(CGSCORE),NA,30.9,52.52,73.43,77.52,87.31,75.37,73.88,67.34,50.73,70.44,74.67,59.97,47.2
BEIERSDORF - Environment Pillar Score,DE0005200000(ENSCORE),NA,52.5,58.67,61.21,55.47,53.43,60.09,54.13,52.71,55.38,69.7,65.44,72.56,70.82
BEIERSDORF - Social Pillar Score,DE0005200000(SOSCORE),NA,58.67,60.6,59.83,63.14,56.64,45.43,47.39,54.5,59.35,65.26,61.74,58.31,59.59
BEIERSDORF - Governance Pillar Score,DE0005200000(CGSCORE),NA,32.67,54.77,62.8,78.44,63.19,69.89,72.42,52.33,60.15,45.8,61.24,63.61,66.72
BEIJER ALMA B - Environment Pillar Score,SE0011090547(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.29
BEIJER ALMA B - Social Pillar Score,SE0011090547(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.65
BEIJER ALMA B - Governance Pillar Score,SE0011090547(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.05
BEIJER REF B - Environment Pillar Score,SE0015949748(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.48,2.58,16.8,16.49,16.17
BEIJER REF B - Social Pillar Score,SE0015949748(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,20.46,25.63,20.96,24.71,21.26,19.55
BEIJER REF B - Governance Pillar Score,SE0015949748(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,33.39,39.55,46.24,40.84,45.84,60.97
BEKAERT (D) - Environment Pillar Score,BE0974258874(ENSCORE),NA,36.07,33.33,29.72,24.62,22.22,25.06,14.65,35.34,35.99,46.67,50.2,55.63,52.4
BEKAERT (D) - Social Pillar Score,BE0974258874(SOSCORE),NA,40.63,49.63,45.72,45.67,35.59,35.81,42.63,68.05,68.92,69.16,71.13,66.83,69.02
BEKAERT (D) - Governance Pillar Score,BE0974258874(CGSCORE),NA,26.11,24.77,28.5,73.18,58.37,41.51,37.31,24.4,29.21,31.44,29.81,35.03,53.78
BENETEAU - Environment Pillar Score,FR0000035164(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,57.67,53.87
BENETEAU - Social Pillar Score,FR0000035164(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.65,66.79,63.44
BENETEAU - Governance Pillar Score,FR0000035164(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.43,17.88,15.95
BERGMAN & BEVING - Environment Pillar Score,SE0000101362(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,12.41,13.31,11.48,11.42
BERGMAN & BEVING - Social Pillar Score,SE0000101362(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,46.93,46.01,55.09,66.63,66.83
BERGMAN & BEVING - Governance Pillar Score,SE0000101362(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,28.35,18.27,22.66,26.72,43.44
BERGS TIMBER B - Environment Pillar Score,SE0000101297(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.59,29.53
BERGS TIMBER B - Social Pillar Score,SE0000101297(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,8.06
BERGS TIMBER B - Governance Pillar Score,SE0000101297(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.11,39.91
BERTRANDT - Environment Pillar Score,DE0005232805(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.02,33.83,34.24
BERTRANDT - Social Pillar Score,DE0005232805(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.67,45.13,44.16
BERTRANDT - Governance Pillar Score,DE0005232805(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.37,20.06,28.33
BET-AT-HOME.COM - Environment Pillar Score,DE000A0DNAY5(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,1.6,3.28
BET-AT-HOME.COM - Social Pillar Score,DE000A0DNAY5(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.99,12.75,13.06
BET-AT-HOME.COM - Governance Pillar Score,DE000A0DNAY5(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.36,27.03,48.37
BETSSON B - Environment Pillar Score,SE0015672282(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,29.87,38.92
BETSSON B - Social Pillar Score,SE0015672282(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.99,61.02,60.52
BETSSON B - Governance Pillar Score,SE0015672282(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.81,60.21,65.14
BEWI - Environment Pillar Score,NO0010890965(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.87
BEWI - Social Pillar Score,NO0010890965(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05
BEWI - Governance Pillar Score,NO0010890965(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8
BFF BANK - Environment Pillar Score,IT0005244402(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21,17.97,19.17
BFF BANK - Social Pillar Score,IT0005244402(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.04,76.39,80.95
BFF BANK - Governance Pillar Score,IT0005244402(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.32,29.69,30.43
BHG GROUP - Environment Pillar Score,SE0010948588(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.78
BHG GROUP - Social Pillar Score,SE0010948588(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.49
BHG GROUP - Governance Pillar Score,SE0010948588(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.95
BIC - Environment Pillar Score,FR0000120966(ENSCORE),NA,69.04,71.05,72.6,79.75,80.17,81.46,79.46,80.85,79.63,78.94,77.86,79.62,78.46
BIC - Social Pillar Score,FR0000120966(SOSCORE),NA,85.57,91.77,89.74,85.31,83.36,82.13,88.8,93.21,97.15,95.32,95.11,88.92,88.11
BIC - Governance Pillar Score,FR0000120966(CGSCORE),NA,72.23,71.99,73.18,68.16,65.13,57.24,51.54,61.41,39.28,32.22,33.19,66.39,70.6
BICO GROUP - Environment Pillar Score,SE0013647385(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
BICO GROUP - Social Pillar Score,SE0013647385(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.67,24.41
BICO GROUP - Governance Pillar Score,SE0013647385(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,33.68
BIESSE - Environment Pillar Score,IT0003097257(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.03,32,37.15
BIESSE - Social Pillar Score,IT0003097257(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.24,81.68,82.81
BIESSE - Governance Pillar Score,IT0003097257(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.59,78.84,84.94
BILFINGER BERGER - Environment Pillar Score,DE0005909006(ENSCORE),NA,21.93,14.55,49.21,48.15,74.38,72.56,77.34,77.06,75.39,67.87,60.94,62.2,54.7
BILFINGER BERGER - Social Pillar Score,DE0005909006(SOSCORE),NA,19.79,18.8,33.97,29.42,50.24,46.19,58.3,76.14,51.85,84.77,81.78,74.51,72.65
BILFINGER BERGER - Governance Pillar Score,DE0005909006(CGSCORE),NA,63.44,31.14,29.61,46.98,43.46,34.2,41.01,49.53,59.77,58.31,71.48,73,80.25
BILIA A - Environment Pillar Score,SE0009921588(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76,32.8,40.94
BILIA A - Social Pillar Score,SE0009921588(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.97,50.3,49.16
BILIA A - Governance Pillar Score,SE0009921588(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.41,29.51,53.61
BILLERUDKORSNAS - Environment Pillar Score,SE0000862997(ENSCORE),NA,73.26,80.26,72.66,83.88,80.86,79.63,80.25,84.1,81.97,80.98,81.66,80.3,70.5
BILLERUDKORSNAS - Social Pillar Score,SE0000862997(SOSCORE),NA,31.6,77.81,67.16,69.65,75.15,80.38,80.31,91.73,77.72,82.37,76.89,73.13,89.08
BILLERUDKORSNAS - Governance Pillar Score,SE0000862997(CGSCORE),NA,79.2,79.76,72.81,74.64,78.89,73.88,70.07,90.55,90.76,82.45,90.05,79.08,92.36
BIMOBJECT - Environment Pillar Score,SE0011644376(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BIMOBJECT - Social Pillar Score,SE0011644376(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.13
BIMOBJECT - Governance Pillar Score,SE0011644376(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.73
BIOARCTIC B - Environment Pillar Score,SE0010323311(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.91,27.5
BIOARCTIC B - Social Pillar Score,SE0010323311(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.41,39.36
BIOARCTIC B - Governance Pillar Score,SE0010323311(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59,41.36
BIOCARTIS GROUP - Environment Pillar Score,BE0974281132(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62,47.11,47.39
BIOCARTIS GROUP - Social Pillar Score,BE0974281132(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.12,74.69,76.58
BIOCARTIS GROUP - Governance Pillar Score,BE0974281132(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,75.62,71.36
BIOGAIA B - Environment Pillar Score,SE0000470395(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.45,36.04,41.73
BIOGAIA B - Social Pillar Score,SE0000470395(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57,32.19,52.79
BIOGAIA B - Governance Pillar Score,SE0000470395(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.89,69.68,67.86
BIOMERIEUX - Environment Pillar Score,FR0013280286(ENSCORE),NA,46.87,48.7,44.93,61.85,62.55,65.04,69.46,66.49,69.62,72.66,78.83,79.29,77.1
BIOMERIEUX - Social Pillar Score,FR0013280286(SOSCORE),NA,37.93,61.21,62.32,63.36,50.61,51.11,61.4,78.45,82.01,80.68,88.52,90.4,90.75
BIOMERIEUX - Governance Pillar Score,FR0013280286(CGSCORE),NA,11.39,21.6,22.9,30.13,25.2,34.66,11.75,6.49,4.5,11.72,26.31,44.83,41.01
BIOTAGE - Environment Pillar Score,SE0000454746(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.13,45.64,57.4
BIOTAGE - Social Pillar Score,SE0000454746(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.42,38.83,55.81
BIOTAGE - Governance Pillar Score,SE0000454746(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.65,65.55,88.09
BIOTEST - Environment Pillar Score,DE0005227201(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.75,42.72,41.99
BIOTEST - Social Pillar Score,DE0005227201(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.52,72.17,70.67
BIOTEST - Governance Pillar Score,DE0005227201(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.81,34.22,44.19
BITTIUM - Environment Pillar Score,FI0009007264(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2
BITTIUM - Social Pillar Score,FI0009007264(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
BITTIUM - Governance Pillar Score,FI0009007264(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.71
BMW - Environment Pillar Score,DE0005190003(ENSCORE),NA,91.74,89.41,90.8,96.14,93.69,93.39,93.18,95.12,95.57,96.47,97.37,98.49,96.09
BMW - Social Pillar Score,DE0005190003(SOSCORE),NA,87.65,88.28,82.84,83.39,78.08,84.78,83.83,82.78,84.03,84.16,81.6,84.13,81.38
BMW - Governance Pillar Score,DE0005190003(CGSCORE),NA,32.05,79.45,91.83,86.87,87.82,86.26,80.69,78.11,81.53,75.36,75,84.54,77.01
BNP PARIBAS - Environment Pillar Score,FR0000131104(ENSCORE),NA,85.74,92.74,94.25,92.26,93.46,94.27,95.34,95.89,93.41,95.55,95.19,94.85,94.28
BNP PARIBAS - Social Pillar Score,FR0000131104(SOSCORE),NA,50.71,49.11,60.2,66.39,78.41,79.07,79.07,96.38,97.11,97.58,96.4,96.52,95.97
BNP PARIBAS - Governance Pillar Score,FR0000131104(CGSCORE),NA,85.49,88.1,86.31,74.24,84.98,83.69,78.88,84.64,85.81,90.13,86.78,87.06,88.96
BOGDANKA - Environment Pillar Score,PLLWBGD00016(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.96,22.9,22.82
BOGDANKA - Social Pillar Score,PLLWBGD00016(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.22,51,38.38
BOGDANKA - Governance Pillar Score,PLLWBGD00016(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.55,66.35,36.29
BOIRON - Environment Pillar Score,FR0000061129(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.75,60.1,71.7
BOIRON - Social Pillar Score,FR0000061129(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.19,64.61,67.65
BOIRON - Governance Pillar Score,FR0000061129(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.38,14.75,21.54
BOLIDEN ORD SHS - Environment Pillar Score,SE0015811559(ENSCORE),NA,78.92,86.6,85.67,86.31,88.99,88.96,86.28,83.65,82.24,81.51,84.35,86.36,85.18
BOLIDEN ORD SHS - Social Pillar Score,SE0015811559(SOSCORE),NA,67.8,67.07,70.31,75.99,77.41,78.75,77.04,83,86.7,82.64,86.31,84.63,85.87
BOLIDEN ORD SHS - Governance Pillar Score,SE0015811559(CGSCORE),NA,47.55,52.14,31.16,54.43,47,48.44,43.79,61.12,58.55,44.29,54.46,67.69,82.3
BOLLORE - Environment Pillar Score,FR0000039299(ENSCORE),NA,33.05,31.15,43.84,41.98,57.73,56.73,60.17,60.98,58.8,65.38,63.54,72,73.82
BOLLORE - Social Pillar Score,FR0000039299(SOSCORE),NA,22.34,21.8,26.38,27.85,46.92,44.41,43.28,45.41,47.81,64.36,68.69,72.48,76.86
BOLLORE - Governance Pillar Score,FR0000039299(CGSCORE),NA,7.84,12.06,14.43,12.08,12.37,12.44,14.32,6.08,7.32,5.74,7.35,26.52,31.07
BONAVA B - Environment Pillar Score,SE0008091581(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,53.85,69.34
BONAVA B - Social Pillar Score,SE0008091581(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6,61.52,64.72
BONAVA B - Governance Pillar Score,SE0008091581(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.52,39.45,51.19
BONDUELLE - Environment Pillar Score,FR0000063935(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.78,74.9,76.38
BONDUELLE - Social Pillar Score,FR0000063935(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.82,65.35,75.35
BONDUELLE - Governance Pillar Score,FR0000063935(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.16,29.75,31.6
BONESUPPORT HOLDING - Environment Pillar Score,SE0009858152(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BONESUPPORT HOLDING - Social Pillar Score,SE0009858152(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.77
BONESUPPORT HOLDING - Governance Pillar Score,SE0009858152(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.55
BONG - Environment Pillar Score,SE0000396061(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.78,NA
BONG - Social Pillar Score,SE0000396061(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,NA
BONG - Governance Pillar Score,SE0000396061(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83,NA
BONHEUR - Environment Pillar Score,NO0003110603(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43,1.08
BONHEUR - Social Pillar Score,NO0003110603(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,12.29
BONHEUR - Governance Pillar Score,NO0003110603(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,47.78
BOOZT - Environment Pillar Score,SE0009888738(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.59,31.33
BOOZT - Social Pillar Score,SE0009888738(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.82,52.9
BOOZT - Governance Pillar Score,SE0009888738(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66,61.75
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
BORREGAARD - Environment Pillar Score,NO0010657505(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.02,38.08,41.19
BORREGAARD - Social Pillar Score,NO0010657505(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.44,54.75,46.6
BORREGAARD - Governance Pillar Score,NO0010657505(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.83,44.38,48.4
BORUSSIA DORTMUND - Environment Pillar Score,DE0005493092(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69,72.14
BORUSSIA DORTMUND - Social Pillar Score,DE0005493092(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.55,43.79
BORUSSIA DORTMUND - Governance Pillar Score,DE0005493092(CGSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.29,42.98
BORYSZEW - Environment Pillar Score,PLBRSZW00011(ENSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.44,52.09,50.53
BORYSZEW - Social Pillar Score,PLBRSZW00011(SOSCORE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.68,27.55,27.71
